execucao,arquitetura,lr,partidas,iteracoes,horas,vitoria_pct,ic95_baixo_pct,ic95_alto_pct
d6_maxwr_lr016,atual,0.016,300000,150,0.069,63.518,63.219,63.816
d6_maxwr_lr016,atual,0.016,400000,200,0.094,63.471,63.172,63.769
d6_maxwr_lr016,atual,0.016,500000,250,0.12,63.603,63.304,63.901
d6_maxwr_lr016,atual,0.016,600000,300,0.148,63.413,63.114,63.711
d6_maxwr_lr016,atual,0.016,700000,350,0.176,63.595,63.296,63.893
default_lr032,atual,0.032,0,0,0.008,62.631,62.331,62.93
default_lr032,atual,0.032,100000,50,0.027,61.38,61.078,61.681
default_lr032,atual,0.032,200000,100,0.046,62.497,62.196,62.797
default_lr032,atual,0.032,300000,150,0.066,62.469,62.168,62.769
default_lr032,atual,0.032,400000,200,0.085,63.16,62.861,63.458
default_lr032,atual,0.032,500000,250,0.104,63.172,62.873,63.47
default_lr032,atual,0.032,600000,300,0.123,63.317,63.018,63.615
default_lr032,atual,0.032,700000,350,0.142,63.418,63.119,63.716
default_lr032,atual,0.032,800000,400,0.161,63.46,63.161,63.758
default_lr032,atual,0.032,900000,450,0.18,63.38,63.081,63.678
default_lr032,atual,0.032,1000000,500,0.2,63.275,62.976,63.573
default_lr032,atual,0.032,1100000,550,0.219,63.275,62.976,63.573
default_lr032,atual,0.032,1200000,600,0.239,63.442,63.143,63.74
default_lr032,atual,0.032,1300000,650,0.259,63.339,63.04,63.637
default_lr032,atual,0.032,1400000,700,0.28,63.651,63.352,63.949
default_lr032,atual,0.032,1500000,750,0.3,63.533,63.234,63.831
default_lr032,atual,0.032,1600000,800,0.321,63.492,63.193,63.79
default_lr032,atual,0.032,1700000,850,0.341,63.648,63.349,63.946
default_lr032,atual,0.032,1800000,900,0.363,63.86,63.562,64.157
default_lr032,atual,0.032,1900000,950,0.384,63.867,63.569,64.164
default_lr032,atual,0.032,2000000,1000,0.406,63.711,63.412,64.008
default_lr032,atual,0.032,2100000,1050,0.428,63.972,63.674,64.269
default_lr032,atual,0.032,2200000,1100,0.45,63.69,63.391,63.988
default_lr032,atual,0.032,2300000,1150,0.473,64.08,63.782,64.377
default_lr032,atual,0.032,2400000,1200,0.496,63.575,63.276,63.873
default_lr032,atual,0.032,2500000,1250,0.52,63.939,63.641,64.236
default_lr032,atual,0.032,2600000,1300,0.544,63.919,63.621,64.216
default_lr032,atual,0.032,2700000,1350,0.567,63.869,63.571,64.166
default_lr032,atual,0.032,2800000,1400,0.592,64.088,63.79,64.385
default_lr032,atual,0.032,2900000,1450,0.617,64.219,63.921,64.516
default_lr032,atual,0.032,3000000,1500,0.642,63.727,63.428,64.024
default_lr032,atual,0.032,3100000,1550,0.667,63.854,63.556,64.151
default_lr032,atual,0.032,3200000,1600,0.692,63.744,63.446,64.041
default_lr032,atual,0.032,3300000,1650,0.718,63.938,63.64,64.235
default_lr032,atual,0.032,3400000,1700,0.744,63.827,63.529,64.124
default_lr032,atual,0.032,3500000,1750,0.77,63.722,63.423,64.019
default_lr032,atual,0.032,3600000,1800,0.796,63.819,63.521,64.116
default_lr032,atual,0.032,3700000,1850,0.822,63.917,63.619,64.214
default_lr032,atual,0.032,3800000,1900,0.849,63.723,63.424,64.02
default_lr032,atual,0.032,3900000,1950,0.876,63.935,63.637,64.232
default_lr032,atual,0.032,4000000,2000,0.903,63.682,63.383,63.98
default_lr032,atual,0.032,4100000,2050,0.93,63.93,63.632,64.227
default_lr032,atual,0.032,4200000,2100,0.957,63.807,63.509,64.104
default_lr032,atual,0.032,4300000,2150,0.983,64.131,63.833,64.428
default_lr032,atual,0.032,4400000,2200,1.011,64.072,63.774,64.369
default_lr032,atual,0.032,4500000,2250,1.038,63.988,63.69,64.285
default_lr032,atual,0.032,4600000,2300,1.065,63.879,63.581,64.176
default_lr032,atual,0.032,4700000,2350,1.093,63.907,63.609,64.204
default_lr032,atual,0.032,4800000,2400,1.12,63.936,63.638,64.233
default_lr032,atual,0.032,4900000,2450,1.148,64.201,63.903,64.498
default_lr032,atual,0.032,5000000,2500,1.175,64.068,63.77,64.365
default_lr032,atual,0.032,5100000,2550,1.203,63.993,63.695,64.29
default_lr032,atual,0.032,5200000,2600,1.231,63.755,63.457,64.052
default_lr032,atual,0.032,5300000,2650,1.258,63.599,63.3,63.897
default_lr032,atual,0.032,5400000,2700,1.286,63.558,63.259,63.856
default_lr032,atual,0.032,5500000,2750,1.313,63.949,63.651,64.246
default_lr032,atual,0.032,5600000,2800,1.341,64.067,63.769,64.364
default_lr032,atual,0.032,5700000,2850,1.369,64.06,63.762,64.357
default_lr032,atual,0.032,5800000,2900,1.396,63.994,63.696,64.291
default_lr032,atual,0.032,5900000,2950,1.424,63.909,63.611,64.206
default_lr032,atual,0.032,6000000,3000,1.451,63.9,63.602,64.197
default_lr032,atual,0.032,6100000,3050,1.479,63.999,63.701,64.296
default_lr032,atual,0.032,6200000,3100,1.507,63.82,63.522,64.117
default_lr032,atual,0.032,6300000,3150,1.534,63.964,63.666,64.261
default_lr032,atual,0.032,6400000,3200,1.562,63.608,63.309,63.906
default_lr032,atual,0.032,6500000,3250,1.589,64.184,63.886,64.481
default_lr032,atual,0.032,6600000,3300,1.617,64.009,63.711,64.306
default_lr032,atual,0.032,6700000,3350,1.644,63.864,63.566,64.161
default_lr032,atual,0.032,6800000,3400,1.671,64.305,64.008,64.601
default_lr032,atual,0.032,6900000,3450,1.699,64.143,63.845,64.44
default_lr032,atual,0.032,7000000,3500,1.727,64.255,63.957,64.551
default_lr032,atual,0.032,7100000,3550,1.754,64.146,63.848,64.443
default_lr032,atual,0.032,7200000,3600,1.781,63.962,63.664,64.259
default_lr032,atual,0.032,7300000,3650,1.809,64.417,64.12,64.713
default_lr032,atual,0.032,7400000,3700,1.837,64.322,64.025,64.618
default_lr032,atual,0.032,7500000,3750,1.864,64.264,63.966,64.56
default_lr032,atual,0.032,7600000,3800,1.891,64.319,64.022,64.615
default_lr032,atual,0.032,7700000,3850,1.919,64.147,63.849,64.444
default_lr032,atual,0.032,7800000,3900,1.946,64.329,64.032,64.625
default_lr032,atual,0.032,7900000,3950,1.974,64.078,63.78,64.375
default_lr032,atual,0.032,8000000,4000,2.001,64.286,63.988,64.582
default_lr032,atual,0.032,8100000,4050,2.029,64.054,63.756,64.351
default_lr032,atual,0.032,8200000,4100,2.056,64.117,63.819,64.414
default_lr032,atual,0.032,8300000,4150,2.084,64.139,63.841,64.436
default_lr032,atual,0.032,8400000,4200,2.111,64.153,63.855,64.45
default_lr032,atual,0.032,8500000,4250,2.139,64.189,63.891,64.486
default_lr032,atual,0.032,8600000,4300,2.166,64.313,64.016,64.609
default_lr032,atual,0.032,8700000,4350,2.193,64.272,63.974,64.568
default_lr032,atual,0.032,8800000,4400,2.221,64.48,64.183,64.776
default_lr032,atual,0.032,8900000,4450,2.248,64.235,63.937,64.532
default_lr032,atual,0.032,9000000,4500,2.276,64.252,63.954,64.548
default_lr032,atual,0.032,9100000,4550,2.304,64.442,64.145,64.738
default_lr032,atual,0.032,9200000,4600,2.331,64.391,64.094,64.687
default_lr032,atual,0.032,9300000,4650,2.358,64.385,64.088,64.681
default_lr032,atual,0.032,9400000,4700,2.386,64.394,64.097,64.69
default_lr032,atual,0.032,9500000,4750,2.413,64.47,64.173,64.766
default_lr032,atual,0.032,9600000,4800,2.441,64.53,64.233,64.826
default_lr032,atual,0.032,9700000,4850,2.468,64.178,63.88,64.475
default_lr032,atual,0.032,9800000,4900,2.496,64.256,63.958,64.552
default_lr032,atual,0.032,9900000,4950,2.523,64.401,64.104,64.697
default_lr032,atual,0.032,10000000,5000,2.551,64.233,63.935,64.53
default_lr032,atual,0.032,10100000,5050,2.578,64.37,64.073,64.666
default_lr032,atual,0.032,10200000,5100,2.606,64.077,63.779,64.374
default_lr032,atual,0.032,10300000,5150,2.633,64.177,63.879,64.474
default_lr032,atual,0.032,10400000,5200,2.661,64.076,63.778,64.373
default_lr032,atual,0.032,10500000,5250,2.688,64.208,63.91,64.505
default_lr032,atual,0.032,10600000,5300,2.716,64.453,64.156,64.749
default_lr032,atual,0.032,10700000,5350,2.743,64.353,64.056,64.649
default_lr032,atual,0.032,10800000,5400,2.771,64.315,64.018,64.611
default_lr032,atual,0.032,10900000,5450,2.798,64.489,64.192,64.785
default_lr032,atual,0.032,11000000,5500,2.826,64.282,63.984,64.578
default_lr032,atual,0.032,11100000,5550,2.853,64.425,64.128,64.721
default_lr032,atual,0.032,11200000,5600,2.88,64.496,64.199,64.792
default_lr032,atual,0.032,11300000,5650,2.908,64.709,64.412,65.005
default_lr032,atual,0.032,11400000,5700,2.935,64.559,64.262,64.855
default_lr032,atual,0.032,11500000,5750,2.963,64.592,64.295,64.888
default_lr032,atual,0.032,11600000,5800,2.99,64.332,64.035,64.628
default_lr032,atual,0.032,11700000,5850,3.018,64.533,64.236,64.829
default_lr032,atual,0.032,11800000,5900,3.045,64.602,64.305,64.898
default_lr032,atual,0.032,11900000,5950,3.072,64.712,64.415,65.008
default_lr032,atual,0.032,12000000,6000,3.1,64.939,64.643,65.234
default_lr032,atual,0.032,12100000,6050,3.127,64.539,64.242,64.835
default_lr032,atual,0.032,12200000,6100,3.155,64.616,64.319,64.912
default_lr032,atual,0.032,12300000,6150,3.182,64.343,64.046,64.639
default_lr032,atual,0.032,12400000,6200,3.21,64.678,64.381,64.974
default_lr032,atual,0.032,12500000,6250,3.237,64.417,64.12,64.713
default_lr032,atual,0.032,12600000,6300,3.264,64.662,64.365,64.958
default_lr032,atual,0.032,12700000,6350,3.292,64.47,64.173,64.766
default_lr032,atual,0.032,12800000,6400,3.319,64.402,64.105,64.698
default_lr032,atual,0.032,12900000,6450,3.347,64.706,64.409,65.002
default_lr032,atual,0.032,13000000,6500,3.374,64.48,64.183,64.776
default_lr032,atual,0.032,13100000,6550,3.402,64.658,64.361,64.954
default_lr032,atual,0.032,13200000,6600,3.429,64.527,64.23,64.823
default_lr032,atual,0.032,13300000,6650,3.457,64.744,64.447,65.04
default_lr032,atual,0.032,13400000,6700,3.484,64.511,64.214,64.807
default_lr032,atual,0.032,13500000,6750,3.512,64.434,64.137,64.73
default_lr032,atual,0.032,13600000,6800,3.539,64.649,64.352,64.945
default_lr032,atual,0.032,13700000,6850,3.566,64.588,64.291,64.884
default_lr032,atual,0.032,13800000,6900,3.594,64.419,64.122,64.715
default_lr032,atual,0.032,13900000,6950,3.621,64.502,64.205,64.798
default_lr032,atual,0.032,14000000,7000,3.648,64.558,64.261,64.854
default_lr032,atual,0.032,14100000,7050,3.676,64.626,64.329,64.922
default_lr032,atual,0.032,14200000,7100,3.703,64.557,64.26,64.853
default_lr032,atual,0.032,14300000,7150,3.731,64.658,64.361,64.954
default_lr032,atual,0.032,14400000,7200,3.758,64.592,64.295,64.888
default_lr032,atual,0.032,14500000,7250,3.785,64.731,64.434,65.027
default_lr032,atual,0.032,14600000,7300,3.813,64.449,64.152,64.745
default_lr032,atual,0.032,14700000,7350,3.84,64.596,64.299,64.892
default_lr032,atual,0.032,14800000,7400,3.868,64.809,64.512,65.104
default_lr032,atual,0.032,14900000,7450,3.895,64.642,64.345,64.938
default_lr032,atual,0.032,15000000,7500,3.922,64.4,64.103,64.696
default_lr032,atual,0.032,15100000,7550,3.95,64.336,64.039,64.632
default_lr032,atual,0.032,15200000,7600,3.977,64.471,64.174,64.767
default_lr032,atual,0.032,15300000,7650,4.005,64.625,64.328,64.921
default_lr032,atual,0.032,15400000,7700,4.032,64.49,64.193,64.786
default_lr032,atual,0.032,15500000,7750,4.059,64.405,64.108,64.701
default_lr032,atual,0.032,15600000,7800,4.087,64.453,64.156,64.749
default_lr032,atual,0.032,15700000,7850,4.114,64.584,64.287,64.88
default_lr032,atual,0.032,15800000,7900,4.141,64.911,64.615,65.206
default_lr032,atual,0.032,15900000,7950,4.169,64.771,64.474,65.066
default_lr032,atual,0.032,16000000,8000,4.196,64.705,64.408,65.001
default_lr032,atual,0.032,16100000,8050,4.223,64.638,64.341,64.934
default_lr032,atual,0.032,16200000,8100,4.251,64.512,64.215,64.808
default_lr032,atual,0.032,16300000,8150,4.278,64.528,64.231,64.824
default_lr032,atual,0.032,16400000,8200,4.305,64.449,64.152,64.745
default_lr032,atual,0.032,16500000,8250,4.333,64.571,64.274,64.867
default_lr032,atual,0.032,16600000,8300,4.361,64.408,64.111,64.704
default_lr032,atual,0.032,16700000,8350,4.388,64.562,64.265,64.858
default_lr032,atual,0.032,16800000,8400,4.415,64.844,64.548,65.139
default_lr032,atual,0.032,16900000,8450,4.442,64.639,64.342,64.935
default_lr032,atual,0.032,17000000,8500,4.47,64.633,64.336,64.929
default_lr032,atual,0.032,17100000,8550,4.497,64.57,64.273,64.866
default_lr032,atual,0.032,17200000,8600,4.524,64.83,64.533,65.125
default_lr032,atual,0.032,17300000,8650,4.551,64.773,64.476,65.068
default_lr032,atual,0.032,17400000,8700,4.579,64.524,64.227,64.82
default_lr032,atual,0.032,17500000,8750,4.606,64.598,64.301,64.894
default_lr032,atual,0.032,17600000,8800,4.633,64.607,64.31,64.903
default_lr032,atual,0.032,17700000,8850,4.661,64.567,64.27,64.863
default_lr032,atual,0.032,17800000,8900,4.688,64.72,64.423,65.016
default_lr032,atual,0.032,17900000,8950,4.715,64.631,64.334,64.927
default_lr032,atual,0.032,18000000,9000,4.742,64.637,64.34,64.933
default_lr032,atual,0.032,18100000,9050,4.77,64.807,64.51,65.102
default_lr032,atual,0.032,18200000,9100,4.797,64.863,64.567,65.158
default_lr032,atual,0.032,18300000,9150,4.824,64.889,64.593,65.184
default_lr032,atual,0.032,18400000,9200,4.852,64.761,64.464,65.057
default_lr032,atual,0.032,18500000,9250,4.879,64.739,64.442,65.035
default_lr032,atual,0.032,18600000,9300,4.907,64.717,64.42,65.013
default_lr032,atual,0.032,18700000,9350,4.934,64.666,64.369,64.962
default_lr032,atual,0.032,18800000,9400,4.961,64.866,64.57,65.161
default_lr032,atual,0.032,18900000,9450,4.988,64.7,64.403,64.996
default_lr032,atual,0.032,19000000,9500,5.016,64.808,64.511,65.103
default_lr032,atual,0.032,19100000,9550,5.043,64.686,64.389,64.982
default_lr032,atual,0.032,19200000,9600,5.07,64.461,64.164,64.757
default_lr032,atual,0.032,19300000,9650,5.097,64.456,64.159,64.752
default_lr032,atual,0.032,19400000,9700,5.125,64.524,64.227,64.82
default_lr032,atual,0.032,19500000,9750,5.152,64.443,64.146,64.739
default_lr032,atual,0.032,19600000,9800,5.179,64.533,64.236,64.829
default_lr032,atual,0.032,19700000,9850,5.207,64.786,64.489,65.081
default_lr032,atual,0.032,19800000,9900,5.234,64.729,64.432,65.025
default_lr032,atual,0.032,19900000,9950,5.261,64.598,64.301,64.894
default_lr032,atual,0.032,20000000,10000,5.288,64.794,64.497,65.089
default_lr032,atual,0.032,20100000,10050,5.316,64.524,64.227,64.82
default_lr032,atual,0.032,20200000,10100,5.343,64.87,64.574,65.165
default_lr032,atual,0.032,20300000,10150,5.371,64.648,64.351,64.944
default_lr032,atual,0.032,20400000,10200,5.398,64.83,64.533,65.125
default_lr032,atual,0.032,20500000,10250,5.425,64.361,64.064,64.657
default_lr032,atual,0.032,20600000,10300,5.453,64.567,64.27,64.863
default_lr016_lookup,atual,0.016,0,0,0.008,62.631,62.331,62.93
default_lr016_lookup,atual,0.016,100000,50,0.028,63.16,62.861,63.458
default_lr016_lookup,atual,0.016,200000,100,0.048,63.264,62.965,63.562
default_lr016_lookup,atual,0.016,300000,150,0.068,63.395,63.096,63.693
default_lr016_lookup,atual,0.016,400000,200,0.089,63.22,62.921,63.518
default_lr016_lookup,atual,0.016,500000,250,0.11,63.424,63.125,63.722
default_lr016_lookup,atual,0.016,600000,300,0.133,63.602,63.303,63.9
default_lr016_lookup,atual,0.016,700000,350,0.157,63.937,63.639,64.234
default_lr016_lookup,atual,0.016,800000,400,0.183,63.573,63.274,63.871
default_lr016_lookup,atual,0.016,900000,450,0.209,63.645,63.346,63.943
default_lr016_lookup,atual,0.016,1000000,500,0.236,63.848,63.55,64.145
default_lr016_lookup,atual,0.016,1100000,550,0.264,64.043,63.745,64.34
default_lr016_lookup,atual,0.016,1200000,600,0.292,63.781,63.483,64.078
default_lr016_lookup,atual,0.016,1300000,650,0.319,63.75,63.452,64.047
default_lr016_lookup,atual,0.016,1400000,700,0.348,64.217,63.919,64.514
default_lr016_lookup,atual,0.016,1500000,750,0.376,63.769,63.471,64.066
default_lr016_lookup,atual,0.016,1600000,800,0.404,63.717,63.418,64.014
default_lr016_lookup,atual,0.016,1700000,850,0.432,64.129,63.831,64.426
default_lr016_lookup,atual,0.016,1800000,900,0.46,63.846,63.548,64.143
default_lr016_lookup,atual,0.016,1900000,950,0.488,63.945,63.647,64.242
default_lr016_lookup,atual,0.016,2000000,1000,0.516,64.169,63.871,64.466
default_lr016_lookup,atual,0.016,2100000,1050,0.544,64.167,63.869,64.464
default_lr016_lookup,atual,0.016,2200000,1100,0.572,64.016,63.718,64.313
default_lr016_lookup,atual,0.016,2300000,1150,0.6,64.062,63.764,64.359
default_lr016_lookup,atual,0.016,2400000,1200,0.628,64.032,63.734,64.329
default_lr016_lookup,atual,0.016,2500000,1250,0.656,64.188,63.89,64.485
default_lr016_lookup,atual,0.016,2600000,1300,0.684,64.359,64.062,64.655
default_lr016_lookup,atual,0.016,2700000,1350,0.712,64.176,63.878,64.473
default_lr016_lookup,atual,0.016,2800000,1400,0.741,64.283,63.985,64.579
default_lr016_lookup,atual,0.016,2900000,1450,0.769,64.133,63.835,64.43
default_lr016_lookup,atual,0.016,3000000,1500,0.797,64.258,63.96,64.554
default_lr016_lookup,atual,0.016,3100000,1550,0.825,64.222,63.924,64.519
default_lr016_lookup,atual,0.016,3200000,1600,0.853,64.243,63.945,64.54
default_lr016_lookup,atual,0.016,3300000,1650,0.881,64.289,63.991,64.585
default_lr016_lookup,atual,0.016,3400000,1700,0.909,64.184,63.886,64.481
default_lr016_lookup,atual,0.016,3500000,1750,0.937,64.172,63.874,64.469
default_lr016_lookup,atual,0.016,3600000,1800,0.965,64.072,63.774,64.369
default_lr016_lookup,atual,0.016,3700000,1850,0.993,64.607,64.31,64.903
default_lr016_lookup,atual,0.016,3800000,1900,1.021,64.487,64.19,64.783
default_lr016_lookup,atual,0.016,3900000,1950,1.049,64.121,63.823,64.418
default_lr016_lookup,atual,0.016,4000000,2000,1.077,64.481,64.184,64.777
default_lr016_lookup,atual,0.016,4100000,2050,1.105,64.263,63.965,64.559
default_lr016_lookup,atual,0.016,4200000,2100,1.133,64.201,63.903,64.498
default_lr016_lookup,atual,0.016,4300000,2150,1.161,64.436,64.139,64.732
default_lr016_lookup,atual,0.016,4400000,2200,1.189,64.363,64.066,64.659
default_lr016_lookup,atual,0.016,4500000,2250,1.217,64.32,64.023,64.616
default_lr016_lookup,atual,0.016,4600000,2300,1.245,64.495,64.198,64.791
default_lr016_lookup,atual,0.016,4700000,2350,1.274,64.198,63.9,64.495
default_lr016_lookup,atual,0.016,4800000,2400,1.302,64.315,64.018,64.611
default_lr016_lookup,atual,0.016,4900000,2450,1.33,64.353,64.056,64.649
default_lr016_lookup,atual,0.016,5000000,2500,1.358,64.341,64.044,64.637
default_lr016_lookup,atual,0.016,5100000,2550,1.386,64.444,64.147,64.74
default_lr016_lookup,atual,0.016,5200000,2600,1.415,64.218,63.92,64.515
default_lr016_lookup,atual,0.016,5300000,2650,1.443,64.492,64.195,64.788
default_lr016_lookup,atual,0.016,5400000,2700,1.471,64.338,64.041,64.634
default_lr016_lookup,atual,0.016,5500000,2750,1.499,64.626,64.329,64.922
default_lr016_lookup,atual,0.016,5600000,2800,1.527,64.386,64.089,64.682
default_lr016_lookup,atual,0.016,5700000,2850,1.555,64.476,64.179,64.772
default_lr016_lookup,atual,0.016,5800000,2900,1.584,64.198,63.9,64.495
default_lr016_lookup,atual,0.016,5900000,2950,1.611,64.353,64.056,64.649
default_lr016_lookup,atual,0.016,6000000,3000,1.64,64.627,64.33,64.923
default_lr016_lookup,atual,0.016,6100000,3050,1.668,64.547,64.25,64.843
default_lr016_lookup,atual,0.016,6200000,3100,1.696,64.284,63.986,64.58
default_lr016_lookup,atual,0.016,6300000,3150,1.724,64.277,63.979,64.573
default_lr016_lookup,atual,0.016,6400000,3200,1.752,64.454,64.157,64.75
default_lr016_lookup,atual,0.016,6500000,3250,1.78,64.419,64.122,64.715
default_lr016_lookup,atual,0.016,6600000,3300,1.808,64.268,63.97,64.564
default_lr016_lookup,atual,0.016,6700000,3350,1.836,64.374,64.077,64.67
default_lr016_lookup,atual,0.016,6800000,3400,1.865,64.372,64.075,64.668
default_lr016_lookup,atual,0.016,6900000,3450,1.892,64.347,64.05,64.643
default_lr016_lookup,atual,0.016,7000000,3500,1.921,64.503,64.206,64.799
default_lr016_lookup,atual,0.016,7100000,3550,1.949,64.433,64.136,64.729
default_lr016_lookup,atual,0.016,7200000,3600,1.977,64.257,63.959,64.553
default_lr016_lookup,atual,0.016,7300000,3650,2.005,64.275,63.977,64.571
default_lr016_lookup,atual,0.016,7400000,3700,2.033,64.603,64.306,64.899
default_lr016_lookup,atual,0.016,7500000,3750,2.061,64.385,64.088,64.681
default_lr016_lookup,atual,0.016,7600000,3800,2.089,64.726,64.429,65.022
default_lr016_lookup,atual,0.016,7700000,3850,2.117,64.7,64.403,64.996
default_lr016_lookup,atual,0.016,7800000,3900,2.145,64.4,64.103,64.696
default_lr016_lookup,atual,0.016,7900000,3950,2.173,64.506,64.209,64.802
default_lr016_lookup,atual,0.016,8000000,4000,2.201,64.685,64.388,64.981
default_lr016_lookup,atual,0.016,8100000,4050,2.23,64.608,64.311,64.904
default_lr016_lookup,atual,0.016,8200000,4100,2.258,64.438,64.141,64.734
default_lr016_lookup,atual,0.016,8300000,4150,2.286,64.683,64.386,64.979
default_lr016_lookup,atual,0.016,8400000,4200,2.314,64.552,64.255,64.848
default_lr016_lookup,atual,0.016,8500000,4250,2.342,64.523,64.226,64.819
default_lr016_lookup,atual,0.016,8600000,4300,2.37,64.537,64.24,64.833
default_lr016_lookup,atual,0.016,8700000,4350,2.398,64.333,64.036,64.629
default_lr016_lookup,atual,0.016,8800000,4400,2.426,64.591,64.294,64.887
default_lr016_lookup,atual,0.016,8900000,4450,2.455,64.517,64.22,64.813
default_lr016_lookup,atual,0.016,9000000,4500,2.483,64.201,63.903,64.498
default_lr016_lookup,atual,0.016,9100000,4550,2.511,64.54,64.243,64.836
default_lr016_lookup,atual,0.016,9200000,4600,2.539,64.578,64.281,64.874
default_lr016_lookup,atual,0.016,9300000,4650,2.567,64.596,64.299,64.892
default_lr016_lookup,atual,0.016,9400000,4700,2.595,64.742,64.445,65.038
default_lr016_lookup,atual,0.016,9500000,4750,2.623,64.471,64.174,64.767
default_lr016_lookup,atual,0.016,9600000,4800,2.651,64.699,64.402,64.995
default_lr016_lookup,atual,0.016,9700000,4850,2.68,64.483,64.186,64.779
default_lr016_lookup,atual,0.016,9800000,4900,2.708,64.558,64.261,64.854
default_lr016_lookup,atual,0.016,9900000,4950,2.736,64.538,64.241,64.834
default_lr016_lookup,atual,0.016,10000000,5000,2.764,64.616,64.319,64.912
default_lr016_lookup,atual,0.016,10100000,5050,2.792,64.673,64.376,64.969
default_lr016_lookup,atual,0.016,10200000,5100,2.82,64.485,64.188,64.781
default_lr016_lookup,atual,0.016,10300000,5150,2.849,64.375,64.078,64.671
default_lr016_lookup,atual,0.016,10400000,5200,2.877,64.396,64.099,64.692
default_lr016_lookup,atual,0.016,10500000,5250,2.905,64.567,64.27,64.863
default_lr016_lookup,atual,0.016,10600000,5300,2.933,64.459,64.162,64.755
default_lr016_lookup,atual,0.016,10700000,5350,2.961,64.693,64.396,64.989
default_lr016_lookup,atual,0.016,10800000,5400,2.99,64.627,64.33,64.923
default_lr016_lookup,atual,0.016,10900000,5450,3.028,64.337,64.04,64.633
default_lr016_lookup,atual,0.016,11000000,5500,3.056,64.825,64.528,65.12
default_lr016_lookup,atual,0.016,11100000,5550,3.084,64.61,64.313,64.906
default_lr016_lookup,atual,0.016,11200000,5600,3.112,64.702,64.405,64.998
default_lr016_lookup,atual,0.016,11300000,5650,3.139,64.571,64.274,64.867
default_lr016_lookup,atual,0.016,11400000,5700,3.167,64.698,64.401,64.994
default_lr016_lookup,atual,0.016,11500000,5750,3.196,64.736,64.439,65.032
default_lr016_lookup,atual,0.016,11600000,5800,3.224,64.368,64.071,64.664
default_lr016_lookup,atual,0.016,11700000,5850,3.254,64.523,64.226,64.819
default_lr016_lookup,atual,0.016,11800000,5900,3.282,64.65,64.353,64.946
default_lr016_lookup,atual,0.016,11900000,5950,3.31,64.652,64.355,64.948
default_lr016_lookup,atual,0.016,12000000,6000,3.338,64.668,64.371,64.964
default_lr016_lookup,atual,0.016,12100000,6050,3.366,64.707,64.41,65.003
default_lr016_lookup,atual,0.016,12200000,6100,3.395,64.776,64.479,65.071
default_lr016_lookup,atual,0.016,12300000,6150,3.424,64.479,64.182,64.775
default_lr016_lookup,atual,0.016,12400000,6200,3.453,64.944,64.648,65.239
default_lr016_lookup,atual,0.016,12500000,6250,3.482,64.495,64.198,64.791
default_lr016_lookup,atual,0.016,12600000,6300,3.511,64.479,64.182,64.775
default_lr016_lookup,atual,0.016,12700000,6350,3.541,64.483,64.186,64.779
default_lr016_lookup,atual,0.016,12800000,6400,3.569,64.575,64.278,64.871
default_lr016_lookup,atual,0.016,12900000,6450,3.597,64.491,64.194,64.787
default_lr016_lookup,atual,0.016,13000000,6500,3.626,64.686,64.389,64.982
default_lr016_lookup,atual,0.016,13100000,6550,3.656,64.409,64.112,64.705
default_lr016_lookup,atual,0.016,13200000,6600,3.687,64.883,64.587,65.178
default_lr016_lookup,atual,0.016,13300000,6650,3.718,64.777,64.48,65.072
default_lr016_lookup,atual,0.016,13400000,6700,3.748,64.598,64.301,64.894
default_lr016_lookup,atual,0.016,13500000,6750,3.779,64.636,64.339,64.932
default_lr016_lookup,atual,0.016,13600000,6800,3.809,64.752,64.455,65.048
default_lr016_lookup,atual,0.016,13700000,6850,3.837,64.829,64.532,65.124
default_lr016_lookup,atual,0.016,13800000,6900,3.866,64.666,64.369,64.962
default_lr016_lookup,atual,0.016,13900000,6950,3.894,64.523,64.226,64.819
default_lr016_lookup,atual,0.016,14000000,7000,3.923,64.686,64.389,64.982
default_lr016_lookup,atual,0.016,14100000,7050,3.952,64.667,64.37,64.963
default_lr016_lookup,atual,0.016,14200000,7100,3.98,64.738,64.441,65.034
default_lr016_lookup,atual,0.016,14300000,7150,4.008,64.67,64.373,64.966
default_lr016_lookup,atual,0.016,14400000,7200,4.036,64.656,64.359,64.952
default_lr016_lookup,atual,0.016,14500000,7250,4.064,64.669,64.372,64.965
default_lr016_lookup,atual,0.016,14600000,7300,4.097,64.603,64.306,64.899
default_lr016_lookup,atual,0.016,14700000,7350,4.13,64.637,64.34,64.933
default_lr016_lookup,atual,0.016,14800000,7400,4.162,64.637,64.34,64.933
default_lr016_lookup,atual,0.016,14900000,7450,4.194,64.975,64.679,65.27
default_lr016_lookup,atual,0.016,15000000,7500,4.226,64.848,64.552,65.143
default_lr016_lookup,atual,0.016,15100000,7550,4.257,64.844,64.548,65.139
default_lr016_lookup,atual,0.016,15200000,7600,4.287,64.78,64.483,65.075
default_lr016_lookup,atual,0.016,15300000,7650,4.318,64.74,64.443,65.036
default_lr016_lookup,atual,0.016,15400000,7700,4.35,65.103,64.807,65.398
