iteration,applied_learning_rate,next_learning_rate,exponent,active,ema_max_kl,hold_streak,cooldown_remaining,promoted,max_approx_kl,cumulative_games,final_clip_fraction,entropy,epochs_completed,update_seconds
190,0.00013168724279835392,0.00013168724279835392,5,True,0.001283935455947214,0,10,False,0.001135986529504791,1464000,0.01184,0.2627,16,1.21772
191,0.00013168724279835392,0.00013168724279835392,5,True,0.0012760831623016373,0,9,False,0.001205412519491447,1472000,0.01285,0.26585,16,1.21107
192,0.00013168724279835392,0.00013168724279835392,5,True,0.0012694222238256757,0,8,False,0.0012094737775420218,1480000,0.01261,0.26302,16,1.22134
193,0.00013168724279835392,0.00013168724279835392,5,True,0.0012728865807497233,0,7,False,0.0013040657930661515,1488000,0.01446,0.26116,16,1.29988
194,0.00013168724279835392,0.00013168724279835392,5,True,0.0012820476157259677,0,6,False,0.0013644969305121666,1496000,0.01559,0.26381,16,1.29753
195,0.00013168724279835392,0.00013168724279835392,5,True,0.0013036389961750398,0,5,False,0.0014979614202166875,1500000,0.01799,0.26277,16,0.61164
196,0.00013168724279835392,0.00013168724279835392,5,True,0.001298885795231215,0,4,False,0.00125610698673679,1508000,0.01374,0.26486,16,1.27705
197,0.00013168724279835392,0.00013168724279835392,5,True,0.0013077633269892523,0,3,False,0.001387661112811589,1516000,0.01602,0.2651,16,1.26303
198,0.00013168724279835392,0.00013168724279835392,5,True,0.0013069126998142867,0,2,False,0.0012992570552395972,1524000,0.01398,0.26317,16,1.21002
199,0.00013168724279835392,0.00013168724279835392,5,True,0.001327066991393942,0,1,False,0.0015084556156108385,1532000,0.01737,0.26292,16,1.26526
200,0.00013168724279835392,0.00013168724279835392,5,True,0.0013098731939288678,0,0,False,0.0011551290167431988,1540000,0.01215,0.26141,16,1.20515
201,0.00013168724279835392,0.00013168724279835392,5,True,0.0013053294152901153,1,0,False,0.0012644354075413418,1548000,0.01361,0.26332,16,1.21364
202,0.00013168724279835392,0.00013168724279835392,5,True,0.0012874463624751543,2,0,False,0.0011264988871405065,1556000,0.01096,0.26313,16,1.28205
203,0.00013168724279835392,0.00013168724279835392,5,True,0.001291275774349656,3,0,False,0.0013257404812201715,1564000,0.01477,0.26331,16,1.2043
204,0.00013168724279835392,0.00013168724279835392,5,True,0.0012954914226698117,4,0,False,0.0013334322575512135,1572000,0.01464,0.26385,16,1.32449
205,0.00013168724279835392,0.00013168724279835392,5,True,0.0012991825008607369,5,0,False,0.0013324022045790632,1580000,0.01467,0.26591,16,1.21135
206,0.00013168724279835392,0.00013168724279835392,5,True,0.0013085493586770158,6,0,False,0.0013928510790235274,1588000,0.01648,0.26393,16,1.21077
207,0.00013168724279835392,0.00013168724279835392,5,True,0.0012988370366186902,7,0,False,0.0012114261380937604,1596000,0.0131,0.26763,16,1.20881
208,0.00013168724279835392,0.00013168724279835392,5,True,0.001323202474495371,8,0,False,0.0015424914153854973,1600000,0.01821,0.26576,16,0.61188
209,0.00013168724279835392,0.00013168724279835392,5,True,0.0013222257059932615,9,0,False,0.0013134347894742748,1608000,0.01413,0.26918,16,1.20273
210,0.00013168724279835392,0.00013168724279835392,5,True,0.0013046345796950422,10,0,False,0.0011463144430110689,1616000,0.01077,0.26682,16,1.18858
211,0.00013168724279835392,0.00013168724279835392,5,True,0.0013145147360290284,11,0,False,0.0014034361430349045,1624000,0.01532,0.26877,16,1.18445
212,0.00013168724279835392,0.00013168724279835392,5,True,0.0013212815204355056,12,0,False,0.0013821825800937996,1632000,0.01506,0.26304,16,1.21977
213,0.00013168724279835392,0.00013168724279835392,5,True,0.001319260292216184,13,0,False,0.001301069238242291,1640000,0.01364,0.27005,16,1.29365
214,0.00013168724279835392,0.00013168724279835392,5,True,0.0013255074549321764,14,0,False,0.0013817319193761063,1648000,0.01573,0.2665,16,1.20714
215,0.00013168724279835392,0.00013168724279835392,5,True,0.0013141120616522778,15,0,False,0.001211553522133191,1656000,0.01285,0.26669,16,1.21141
216,0.00013168724279835392,0.00013168724279835392,5,True,0.0013117245099954038,16,0,False,0.0012902365450835381,1664000,0.01398,0.26604,16,1.21535
217,0.00013168724279835392,0.00013168724279835392,5,True,0.0013207745737736885,17,0,False,0.0014022251477782525,1672000,0.0154,0.26529,16,1.37705
218,0.00013168724279835392,0.00013168724279835392,5,True,0.001306085543974888,18,0,False,0.0011738842757856825,1680000,0.01209,0.26852,16,1.19288
219,0.00013168724279835392,0.00013168724279835392,5,True,0.0013225469516374264,19,0,False,0.0014706996206002737,1688000,0.01599,0.26943,16,1.19727
220,0.00013168724279835392,0.00013168724279835392,5,True,0.0013286069547261477,20,0,False,0.0013831469825246394,1696000,0.01532,0.26745,16,1.21217
221,0.00013168724279835392,0.00013168724279835392,5,True,0.0013541113743027956,21,0,False,0.0015836511504926263,1700000,0.01848,0.26526,16,0.66377
222,0.00013168724279835392,0.00013168724279835392,5,True,0.001352651175343867,22,0,False,0.0013395093847135108,1708000,0.01407,0.26512,16,1.28278
223,0.00013168724279835392,0.00013168724279835392,5,True,0.0013498033131260497,23,0,False,0.0013241725531656923,1716000,0.01471,0.26647,16,1.21218
224,0.00013168724279835392,0.00013168724279835392,5,True,0.0013368495898152385,24,0,False,0.001220266080017937,1724000,0.01215,0.26837,16,1.2698
225,0.00013168724279835392,0.00013168724279835392,5,True,0.0013373777257650297,25,0,False,0.0013421309493131504,1732000,0.01356,0.2673,16,1.21259
226,0.00013168724279835392,0.00013168724279835392,5,True,0.0013406313010944524,26,0,False,0.0013699134790592573,1740000,0.01441,0.26606,16,1.2965
227,0.00013168724279835392,0.00013168724279835392,5,True,0.0013499725228296895,27,0,False,0.0014340435184468224,1748000,0.01556,0.26382,16,1.20147
228,0.00013168724279835392,0.00013168724279835392,5,True,0.0013329891029397105,28,0,False,0.0011801383239298997,1756000,0.01257,0.26481,16,1.21031
229,0.00013168724279835392,0.00013168724279835392,5,True,0.00131757261008045,29,0,False,0.0011788241743471064,1764000,0.01205,0.26435,16,1.19568
230,0.00013168724279835392,0.00013168724279835392,5,True,0.0013340753280897558,30,0,False,0.0014825997901735074,1772000,0.01743,0.26281,16,1.2776
231,0.00013168724279835392,0.00013168724279835392,5,True,0.0013280389124678672,31,0,False,0.0012737111718708707,1780000,0.01422,0.2638,16,1.20896
232,0.00013168724279835392,0.00013168724279835392,5,True,0.0013292563160324637,32,0,False,0.001340212948113832,1788000,0.01519,0.26529,16,1.21153
233,0.00013168724279835392,0.00013168724279835392,5,True,0.001314388879558724,33,0,False,0.0011805819512950657,1796000,0.01173,0.26613,16,1.20181
234,0.00013168724279835392,0.00013168724279835392,5,True,0.0013612201081264542,34,0,False,0.0017827011652360272,1800000,0.02351,0.26627,16,0.62646
235,0.00013168724279835392,0.00013168724279835392,5,True,0.0013553013406736008,35,0,False,0.0013020324335979198,1808000,0.0142,0.26389,16,1.29496
236,0.00013168724279835392,0.00013168724279835392,5,True,0.0013479657806755078,36,0,False,0.0012819457406926698,1816000,0.01373,0.26502,16,1.2892
237,0.00013168724279835392,0.00013168724279835392,5,True,0.0013361829697565416,37,0,False,0.0012301376714858466,1824000,0.01248,0.26428,16,1.27227
238,0.00013168724279835392,0.00013168724279835392,5,True,0.0013463807088431314,38,0,False,0.0014381603606224403,1832000,0.01651,0.2671,16,1.19123
239,0.00013168724279835392,0.00013168724279835392,5,True,0.001346563372642038,39,0,False,0.0013482073468321966,1840000,0.01498,0.26681,16,1.3004
240,0.00013168724279835392,0.00013168724279835392,5,True,0.0013420847086272113,40,0,False,0.0013017767324937706,1848000,0.01318,0.26385,16,1.28692
241,0.00013168724279835392,0.00013168724279835392,5,True,0.0013366754694116119,41,0,False,0.0012879923164712157,1856000,0.01329,0.26765,16,1.29359
242,0.00013168724279835392,0.00013168724279835392,5,True,0.001358228159216541,42,0,False,0.0015522023674609013,1864000,0.01781,0.26881,16,1.29041
243,0.00013168724279835392,0.00013168724279835392,5,True,0.0013736858018120342,43,0,False,0.0015128045851714742,1872000,0.01801,0.26795,16,1.2883
244,0.00013168724279835392,0.00013168724279835392,5,True,0.0013659154720163636,44,0,False,0.0012959825038553266,1880000,0.01227,0.26945,16,1.2724
245,0.00013168724279835392,0.00013168724279835392,5,True,0.0013717473361770922,45,0,False,0.0014242341136236506,1888000,0.01598,0.26552,16,1.29542
246,0.00013168724279835392,0.00013168724279835392,5,True,0.0013712476781105995,46,0,False,0.0013667507555121647,1896000,0.01417,0.26683,16,1.29143
247,0.00013168724279835392,0.00013168724279835392,5,True,0.0014045384093227522,47,0,False,0.001704154990232128,1900000,0.02191,0.26739,16,0.67175
248,0.00013168724279835392,0.00013168724279835392,5,True,0.0014093848666580466,48,0,False,0.0014530029826756966,1908000,0.01659,0.26734,16,1.21202
249,0.00013168724279835392,0.00013168724279835392,5,True,0.001387450083608728,49,0,False,0.0011900370361648588,1916000,0.01215,0.26581,16,1.18959
250,0.00013168724279835392,0.00013168724279835392,5,True,0.0014081259684465728,50,0,False,0.0015942089319871764,1924000,0.01866,0.2676,16,1.19309
251,0.00013168724279835392,0.00013168724279835392,5,True,0.0013912424560360668,51,0,False,0.0012392908443415124,1932000,0.01267,0.26978,16,1.26034
252,0.00013168724279835392,0.00013168724279835392,5,True,0.0013679507331995177,52,0,False,0.001158325227670577,1940000,0.01107,0.27097,16,1.26001
253,0.00013168724279835392,0.00013168724279835392,5,True,0.0013683258330350692,53,0,False,0.0013717017315550326,1948000,0.01443,0.27003,16,1.19921
254,0.00013168724279835392,0.00013168724279835392,5,True,0.0013650136570296817,54,0,False,0.0013352040729811955,1956000,0.01409,0.26627,16,1.2185
255,0.00013168724279835392,0.00013168724279835392,5,True,0.0013434546323279073,55,0,False,0.0011494234100119373,1964000,0.0116,0.2669,16,1.28478
256,0.00013168724279835392,0.00013168724279835392,5,True,0.0013327558028437777,56,0,False,0.0012364663374866127,1972000,0.01203,0.26505,16,1.21159
257,0.00013168724279835392,0.00013168724279835392,5,True,0.0013080491446867016,57,0,False,0.0010856892212730178,1980000,0.01051,0.26552,16,1.29893
258,0.00013168724279835392,0.00013168724279835392,5,True,0.0013196783482659318,58,0,False,0.0014243411804790028,1988000,0.01674,0.26691,16,1.2097
259,0.00013168724279835392,0.00013168724279835392,5,True,0.0013277145195520349,59,0,False,0.0014000400611269641,1996000,0.01509,0.26674,16,1.20968
260,0.00013168724279835392,0.00013168724279835392,5,True,0.0013378621871746618,60,0,False,0.001429191195778304,2000000,0.016,0.26673,16,0.68294
261,0.00013168724279835392,0.00013168724279835392,5,True,0.0013233064762722872,61,0,False,0.0011923050781509164,2008000,0.01081,0.26714,16,1.18767
262,0.00013168724279835392,0.00013168724279835392,5,True,0.0013274276881641918,62,0,False,0.0013645185951913332,2016000,0.01588,0.26528,16,1.30259
263,0.00013168724279835392,0.00013168724279835392,5,True,0.001324913627559411,63,0,False,0.0013022870821163828,2024000,0.01345,0.26672,16,1.33232
264,0.00013168724279835392,0.00013168724279835392,5,True,0.0013108913455160756,64,0,False,0.0011846908071260587,2032000,0.01233,0.26465,16,1.2927
265,0.00013168724279835392,0.00013168724279835392,5,True,0.0013049812499430864,65,0,False,0.0012517903897861827,2040000,0.01296,0.26474,16,1.28319
266,0.00013168724279835392,0.00013168724279835392,5,True,0.0013020798191232272,66,0,False,0.0012759669417444944,2048000,0.01342,0.26816,16,1.2797
267,0.00013168724279835392,0.00013168724279835392,5,True,0.0013100998023538647,67,0,False,0.001382279651429603,2056000,0.01532,0.26402,16,1.20741
268,0.00013168724279835392,0.00013168724279835392,5,True,0.0013063329832668238,68,0,False,0.001272431611483456,2064000,0.01239,0.26639,16,1.28166
269,0.00013168724279835392,0.00013168724279835392,5,True,0.0012946472829008127,69,0,False,0.001189475979606713,2072000,0.01183,0.26728,16,1.21738
270,0.00013168724279835392,0.00013168724279835392,5,True,0.0012978900062530995,70,0,False,0.0013270745164236793,2080000,0.01383,0.26645,16,1.21086
271,0.00013168724279835392,0.00013168724279835392,5,True,0.0013107961570725671,71,0,False,0.0014269515144477757,2088000,0.01598,0.26375,16,1.21654
272,0.00013168724279835392,0.00013168724279835392,5,True,0.0012913415754556951,72,0,False,0.0011162503409038477,2096000,0.01091,0.26361,16,1.29031
273,0.00013168724279835392,0.00013168724279835392,5,True,0.001316928165196271,73,0,False,0.0015472074728614526,2100000,0.01949,0.26241,16,0.61293
274,0.00013168724279835392,0.00013168724279835392,5,True,0.0013064556202958995,74,0,False,0.0012122027161925544,2108000,0.01239,0.26954,16,1.21473
275,0.00013168724279835392,0.00013168724279835392,5,True,0.0013049104313926513,75,0,False,0.0012910037312634168,2116000,0.01417,0.26667,16,1.20952
276,0.00013168724279835392,0.00013168724279835392,5,True,0.0013228342489022512,76,0,False,0.0014841486064886506,2124000,0.01713,0.26365,16,1.22348
277,0.00013168724279835392,0.00013168724279835392,5,True,0.0013411568651109603,77,0,False,0.0015060604109893437,2132000,0.01687,0.2662,16,1.2659
278,0.00013168724279835392,0.00013168724279835392,5,True,0.001337192670314443,78,0,False,0.0013015149171457863,2140000,0.01388,0.26451,16,1.20892
279,0.00013168724279835392,0.00013168724279835392,5,True,0.0013312838613423923,79,0,False,0.0012781045805939375,2148000,0.01301,0.26494,16,1.19102
280,0.00013168724279835392,0.00013168724279835392,5,True,0.0013398635858481239,80,0,False,0.0014170811063997073,2156000,0.01485,0.26479,16,1.28049
281,0.00013168724279835392,0.00013168724279835392,5,True,0.001343078181855435,81,0,False,0.0013720095459212362,2164000,0.01533,0.26431,16,1.29422
282,0.00013168724279835392,0.00013168724279835392,5,True,0.0013504767801250672,82,0,False,0.0014170641645517568,2172000,0.01575,0.26516,16,1.20097
283,0.00013168724279835392,0.00013168724279835392,5,True,0.0013443630313150125,83,0,False,0.001289339292024521,2180000,0.01262,0.26446,16,1.19289
284,0.00013168724279835392,0.00013168724279835392,5,True,0.0013339059220525233,84,0,False,0.0012397919386901196,2188000,0.01378,0.26293,16,1.21125
285,0.00013168724279835392,0.00013168724279835392,5,True,0.0013389940855993627,85,0,False,0.0013847875575209172,2196000,0.01528,0.26565,16,1.36491
286,0.00013168724279835392,0.00013168724279835392,5,True,0.0013852595931938979,86,0,False,0.0018016491615447145,2200000,0.02239,0.26447,16,0.66041
287,0.00013168724279835392,0.00013168724279835392,5,True,0.0013728489513641167,87,0,False,0.001261153174896086,2208000,0.01335,0.26221,16,1.21453
288,0.00013168724279835392,0.00013168724279835392,5,True,0.001351767654242704,88,0,False,0.001162035980149991,2216000,0.01165,0.26249,16,1.2108
289,0.00013168724279835392,0.00013168724279835392,5,True,0.0013580639381990732,89,0,False,0.0014147304938063952,2224000,0.01646,0.26594,16,1.20931
290,0.00013168724279835392,0.00013168724279835392,5,True,0.001344185503261075,90,0,False,0.0012192795888190911,2232000,0.01231,0.2633,16,1.29368
291,0.00013168724279835392,0.00013168724279835392,5,True,0.0013287465697809594,91,0,False,0.0011897961684599174,2240000,0.01222,0.26631,16,1.28988
292,0.00013168724279835392,0.00013168724279835392,5,True,0.001333870973767171,92,0,False,0.001379990609643075,2248000,0.01602,0.26173,16,1.29944
293,0.00013168724279835392,0.00013168724279835392,5,True,0.0013232548958145363,93,0,False,0.0012277101942408239,2256000,0.01262,0.26489,16,1.29185
294,0.00013168724279835392,0.00013168724279835392,5,True,0.001315796047975668,94,0,False,0.001248666417425855,2264000,0.01361,0.26068,16,1.20656
295,0.00013168724279835392,0.00013168724279835392,5,True,0.001338607691782654,95,0,False,0.0015439124860455293,2272000,0.01909,0.26492,16,1.20499
296,0.00013168724279835392,0.00013168724279835392,5,True,0.0013240223299989266,96,0,False,0.001192754073945379,2280000,0.01196,0.2655,16,1.29813
297,0.00013168724279835392,0.00013168724279835392,5,True,0.0013116450914319796,97,0,False,0.0012002499443294564,2288000,0.01122,0.2674,16,1.21326
298,0.00013168724279835392,0.00013168724279835392,5,True,0.001310465234102607,98,0,False,0.0012998465181382527,2296000,0.01336,0.26565,16,1.28982
299,0.00013168724279835392,0.00013168724279835392,5,True,0.0013220712400735623,99,0,False,0.0014265252938121603,2300000,0.01625,0.26369,16,0.66667
300,0.00013168724279835392,0.00019753086419753088,4,True,0.0013182761623770542,0,100,True,0.0012841204631084794,2308000,0.01409,0.26854,16,1.20916
301,0.00019753086419753088,0.00019753086419753088,4,True,0.0013240824091645903,0,99,False,0.0013763386302524142,2316000,0.01425,0.2644,16,1.28633
302,0.00019753086419753088,0.00019753086419753088,4,True,0.0013425162453418289,0,98,False,0.0015084207709369763,2324000,0.01595,0.26379,16,1.20434
303,0.00019753086419753088,0.00019753086419753088,4,True,0.0013268467371977564,0,97,False,0.001185821163901104,2332000,0.0126,0.26439,16,1.21541
304,0.00019753086419753088,0.00019753086419753088,4,True,0.0013205517319276711,0,96,False,0.0012638966844969036,2340000,0.01338,0.26301,16,1.28685
305,0.00019753086419753088,0.00019753086419753088,4,True,0.0013332250537320914,0,95,False,0.0014472849499718734,2348000,0.0165,0.26473,16,1.19668
306,0.00019753086419753088,0.00019753086419753088,4,True,0.0013412630947175113,0,94,False,0.0014136054635862892,2356000,0.01554,0.26089,16,1.21088
307,0.00019753086419753088,0.00019753086419753088,4,True,0.0013416933290879751,0,93,False,0.0013455654384221495,2364000,0.0152,0.26389,16,1.21785
308,0.00019753086419753088,0.00019753086419753088,4,True,0.0013498313537341053,0,92,False,0.0014230735755492764,2372000,0.01488,0.26148,16,1.2152
