corrida,rl_games,rl_hours,progress_hours,win,low,high
gpi12000,7800000,0.9943,1.5865833333333335,66.136,65.84206344382376,66.42869684264906
gpi12000,7900000,1.0065583333333334,1.6062222222222224,66.152,65.85809665889269,66.44466239831537
gpi12000,8000000,1.018761111111111,1.62585,66.22,65.92623824074238,66.51251559209038
gpi12000,8100000,1.031,1.6455722222222224,66.152,65.85809665889269,66.44466239831537
gpi12000,8200000,1.0433333333333332,1.6652777777777779,66.274,65.98035115575149,66.56639852831265
gpi12000,8300000,1.0555527777777778,1.6849444444444446,66.17,65.87613407059406,66.46262360369111
gpi12000,8400000,1.0678972222222223,1.7046861111111113,66.181,65.887156956633,66.47359987253265
gpi12000,8500000,1.0802166666666668,1.7244,66.168,65.874129911398,66.46062791654528
gpi12000,8600000,1.0924194444444444,1.7440722222222222,66.204,65.91020486647905,66.49655019561848
gpi12000,8700000,1.1048,1.7638305555555558,66.17,65.87613407059406,66.46262360369111
gpi12000,8800000,1.1171833333333334,1.783611111111111,66.238,65.94427583160353,66.53047661830634
gpi12000,8900000,1.1294222222222223,1.8031861111111112,66.292,65.99838888907557,66.58435941206568
gpi12000,9000000,1.1416388888888889,1.822747222222222,66.22,65.92623824074238,66.51251559209038
gpi12000,9100000,1.1538000000000002,1.8422833333333337,66.274,65.98035115575149,66.56639852831265
gpi12000,9200000,1.1660694444444446,1.8619722222222224,66.227,65.93325285377118,66.51950044125823
gpi12000,9300000,1.17835,1.881663888888889,66.309,66.01542456974146,66.60132242530598
gpi12000,9400000,1.1906222222222222,1.9013166666666665,66.302,66.00840987256768,66.59433766028312
gpi12000,9500000,1.2030083333333332,1.9210750000000003,66.339,66.04548763908159,66.63125705109441
gpi12000,9600000,1.2151694444444443,1.9406277777777778,66.361,66.06753397391468,66.65320902602225
gpi12000,9700000,1.2273972222222223,1.9602972222222224,66.373,66.07955927742624,66.6651828005621
gpi12000,9800000,1.2396194444444444,1.9798805555555556,66.263,65.96932811988567,66.55542240929802
gpi12000,9900000,1.251875,1.9995055555555559,66.20899999999999,65.9152152919097,66.50153938604258
gpi12000,10000000,1.2641749999999998,2.019216666666667,66.372,66.07855716799216,66.66418498682522
gpi12000,10100000,1.2765444444444445,2.038991666666667,66.211,65.91721946310685,66.50353506118734
gpi12000,10200000,1.2887583333333332,2.0585972222222226,66.233,65.9392653849369,66.52548744911822
gpi12000,10300000,1.3009444444444442,2.0781472222222224,66.245,65.9512904630903,66.53746144901623
gpi12000,10400000,1.3132305555555557,2.097813888888889,66.262,65.96832602659563,66.55442457941707
gpi12000,10500000,1.325511111111111,2.117516666666667,66.25999999999999,65.96632184045535,66.55242891921546
gpi12000,10600000,1.3379083333333335,2.1372944444444446,66.249,65.95529882716352,66.54145277762684
gpi12000,10700000,1.350125,2.1569083333333334,66.346,66.05250237427263,66.63824177810001
gpi12000,10800000,1.3624166666666666,2.1765722222222226,66.323,66.0294539856604,66.61529193378037
gpi12000,10900000,1.3746583333333335,2.196219444444445,66.301,66.0074077735583,66.59333983612152
gpi12000,11000000,1.3870027777777778,2.2159222222222223,66.328,66.03446449831739,66.62028103697811
gpi12000,11100000,1.399361111111111,2.2356833333333337,66.39,66.09659516029039,66.68214561160411
gpi12000,11200000,1.4117,2.2553972222222223,66.399,66.10561417429858,66.6911259061345
gpi12000,11300000,1.4239555555555554,2.275027777777778,66.31899999999999,66.02544557817687,66.61130064858007
gpi12000,11400000,1.4363472222222222,2.294833333333334,66.32000000000001,66.0264476798276,66.61229847010031
gpi12000,11500000,1.4486805555555555,2.314563888888889,66.274,65.98035115575149,66.56639852831265
gpi12000,11600000,1.4610111111111113,2.3342361111111116,66.27300000000001,65.97934906084882,66.56540070004438
gpi12000,11700000,1.4733916666666667,2.353966666666667,66.254,65.96030928555228,66.54644193509282
gpi12000,11800000,1.4855388888888887,2.373555555555556,66.233,65.9392653849369,66.52548744911822
gpi12000,11900000,1.497925,2.3933166666666668,66.351,66.05751290381473,66.64323086441269
gpi12000,12000000,1.5102194444444443,2.4130444444444445,66.307,66.01342036981532,66.59932677889022
gpi12000,12100000,1.5224000000000002,2.432641666666667,66.391,66.09759727236994,66.68314342269554
gpi12000,12200000,1.534661111111111,2.4522583333333334,66.335,66.0414792222028,66.62726577528937
gpi12000,12300000,1.5469916666666668,2.471975,66.31099999999999,66.01742877025454,66.6033180711348
gpi12000,12400000,1.5593666666666668,2.491730555555556,66.27,65.97634277702049,66.56240721435984
gpi12000,12500000,1.5716083333333333,2.5113611111111114,66.288,65.994380499786,66.58036810867145
gpi12000,12600000,1.5838916666666667,2.5310083333333337,66.359,66.06552975871955,66.65121339487547
gpi12000,12700000,1.596125,2.5506222222222226,66.339,66.04548763908159,66.63125705109441
gpi12000,12800000,1.6083833333333335,2.570277777777778,66.412,66.11864166000257,66.70409742165289
gpi12000,12900000,1.620652777777778,2.5899444444444453,66.477,66.18377946148598,66.76895462628131
gpi12000,13000000,1.6329027777777778,2.609580555555556,66.432,66.13868399423636,66.72405355083811
gpi12000,13100000,1.6452055555555556,2.6292888888888895,66.28699999999999,65.99337840283029,66.57937028245621
gpi12000,13200000,1.6575055555555558,2.6489666666666674,66.438,66.1446967059818,66.73004037811839
gpi12000,13300000,1.66975,2.6686138888888893,66.339,66.04548763908159,66.63125705109441
gpi12000,13400000,1.6819722222222224,2.6882166666666674,66.297,66.0033993789879,66.58934853800811
gpi12000,13500000,1.6942083333333333,2.7078388888888894,66.328,66.03446449831739,66.62028103697811
gpi12000,13600000,1.7064944444444445,2.727544444444445,66.256,65.9623134699337,66.54843759705331
gpi12000,13700000,1.7188277777777776,2.747269444444445,66.133,65.83905722016502,66.42570329679495
gpi12000,13800000,1.7311222222222222,2.766975000000001,66.185,65.89116528321861,66.47759123863086
gpi12000,13900000,1.743425,2.786638888888889,66.268,65.97433858853468,66.56041155650377
gpi12000,14000000,1.755638888888889,2.8062555555555564,66.265,65.97133230690547,66.5574180686201
gpi12000,14100000,1.7678916666666666,2.825869444444445,66.274,65.98035115575149,66.56639852831265
gpi12000,14200000,1.780375,2.8457027777777784,66.379,66.08557193711658,66.67116967989745
gpi12000,14300000,1.79265,2.8653805555555563,66.28,65.98636372824677,66.57238549484306
gpi12000,14400000,1.8049027777777777,2.885058333333334,66.245,65.9512904630903,66.53746144901623
gpi12000,14500000,1.8171805555555556,2.9047166666666677,66.346,66.05250237427263,66.63824177810001
gpi12000,14600000,1.8294444444444444,2.924325000000001,66.308,66.01442246970501,66.60032460217147
gpi12000,14700000,1.8416305555555554,2.943894444444445,66.43599999999999,66.14269246814473,66.72804476961353
gpi12000,14800000,1.853763888888889,2.9634500000000004,66.426,66.13267128778777,66.718066718261
gpi12000,14900000,1.865977777777778,2.983025000000001,66.352,66.05851501016373,66.64422868123464
gpi12000,15000000,1.8783,3.0027916666666674,66.385,66.0915846020976,66.67715655394217
gpi12000,15100000,1.8905027777777779,3.0223583333333344,66.386,66.09258671344217,66.67815436576852
gpi12000,15200000,1.9028222222222222,3.042075000000001,66.39699999999999,66.1036099479343,66.68913028615685
gpi12000,15300000,1.9150805555555555,3.061711111111112,66.289,65.99538259688838,66.58136593474002
gpi12000,15400000,1.9274333333333333,3.081441666666668,66.255,65.96131137766972,66.54743976614634
gpi12000,15500000,1.9396972222222222,3.101119444444445,66.253,65.95930719358142,66.54544410389272
gpi12000,15600000,1.951986111111111,3.1207888888888897,66.35799999999999,66.06452765134232,66.65021557908173
gpi12000,15700000,1.9641833333333334,3.140377777777779,66.384,66.09058249089999,66.67615874196882
gpi12000,15800000,1.976386111111111,3.1599916666666674,66.38300000000001,66.08958037984935,66.67516092984849
gpi12000,15900000,1.98875,3.179727777777779,66.434,66.14068823089627,66.72604916052012
gpi12000,16000000,2.0010055555555555,3.1994305555555567,66.41,66.11663742981513,66.7021018054984
gpi12000,16100000,2.0132583333333334,3.2190444444444455,66.374,66.08056138700724,66.66618061415204
gpi12000,16200000,2.0255527777777775,3.2387444444444453,66.39500000000001,66.10160572215814,66.68713466559115
gpi12000,16300000,2.037947222222222,3.258511111111112,66.37100000000001,66.07755505870503,66.66318717294139
gpi12000,16400000,2.0503916666666666,3.27833888888889,66.314,66.02043507212476,66.60631153877743
gpi12000,16500000,2.062588888888889,3.2979305555555563,66.386,66.09258671344217,66.67815436576852
gpi12000,16600000,2.0749305555555555,3.3176527777777785,66.488,66.19480284327592,66.77993039937182
gpi12000,16700000,2.087258333333333,3.337344444444445,66.581,66.28800123853958,66.87272485900665
gpi12000,16800000,2.0995694444444446,3.356986111111112,66.497,66.20382198708965,66.78891056409665
gpi12000,16900000,2.1117861111111114,3.3766055555555563,66.46600000000001,66.17275609751705,66.75797883536978
gpi12000,17000000,2.124,3.396175000000001,66.306,66.01241827007233,66.59832895546225
gpi12000,17100000,2.136241666666667,3.4157777777777785,66.461,66.16774548342121,66.75298983361084
gpi12000,17200000,2.1485083333333335,3.435413888888889,66.497,66.20382198708965,66.78891056409665
gpi12000,17300000,2.1607333333333334,3.455030555555556,66.444,66.15070942302475,66.73602720010113
gpi12000,17400000,2.1729555555555558,3.474633333333334,66.426,66.13267128778777,66.718066718261
gpi12000,17500000,2.18525,3.494305555555556,66.352,66.05851501016373,66.64422868123464
gpi12000,17600000,2.1974472222222223,3.5139888888888895,66.29,65.99638469413745,66.58236376066193
gpi12000,17700000,2.2097361111111113,3.5336861111111117,66.352,66.05851501016373,66.64422868123464
gpi12000,17800000,2.2220222222222223,3.553355555555556,66.302,66.00840987256768,66.59433766028312
gpi12000,17900000,2.2342138888888887,3.5729722222222224,66.326,66.03246029281422,66.61828539613938
gpi12000,18000000,2.2465166666666665,3.5926916666666675,66.28699999999999,65.99337840283029,66.57937028245621
gpi12000,18100000,2.2587083333333333,3.6122722222222228,66.349,66.05550869155729,66.6412352303282
gpi12000,18200000,2.271027777777778,3.6319611111111114,66.514,66.22085818019217,66.80587306490031
gpi12000,18300000,2.283341666666667,3.6517250000000008,66.353,66.05951711665962,66.64522649790968
gpi12000,18400000,2.2956,3.6713638888888886,66.44099999999999,66.14770306384104,66.73303378977198
gpi12000,18500000,2.307958333333333,3.691125,66.431,66.1376818761271,66.7230557457764
gpi12000,18600000,2.320311111111111,3.7108250000000003,66.43,66.136679758165,66.72205794056758
gpi12000,18700000,2.332636111111111,3.7305249999999996,66.50399999999999,66.21083688497383,66.79589512840914
gpi12000,18800000,2.344911111111111,3.7501861111111117,66.49199999999999,66.19881135016426,66.78392158516728
gpi12000,18900000,2.3572416666666665,3.7699305555555553,66.481,66.1877879618929,66.7729458185582
gpi12000,19000000,2.369538888888889,3.789652777777778,66.547,66.25392855901231,66.8388001507216
gpi12000,19100000,2.38175,3.809277777777777,66.678,66.38520952731623,66.9695091178123
gpi12000,19200000,2.394047222222222,3.829011111111111,66.605,66.31205264447287,66.8966716091762
gpi12000,19300000,2.406391666666667,3.848725,66.567,66.27397129101566,66.85875588213726
gpi12000,19400000,2.418616666666667,3.868336111111111,66.515,66.22186031052466,66.80687085773877
gpi12000,19500000,2.430877777777778,3.8880194444444443,66.618,66.32508052487276,66.90964272999868
gpi12000,19600000,2.443202777777778,3.9077611111111112,66.53999999999999,66.24691361675221,66.83181563078502
gpi12000,19700000,2.4556750000000003,3.927633333333333,66.521,66.22787309561524,66.8128576116739
gpi12000,19800000,2.4679555555555552,3.947277777777778,66.46300000000001,66.16974972861784,66.75498543475614
gpi12000,19900000,2.480383333333333,3.967088888888889,66.514,66.22085818019217,66.80587306490031
gpi12000,20000000,2.4927305555555557,3.9867749999999997,66.539,66.2459114827336,66.83081784163268
gpi12000,20100000,2.505002777777778,4.006500000000001,66.45100000000001,66.15772426627132,66.74301181905123
gpi12000,20200000,2.517263888888889,4.026177777777778,66.539,66.2459114827336,66.83081784163268
gpi12000,20300000,2.529541666666667,4.045850000000001,66.445,66.151711543047,66.73702500324983
gpi12000,20400000,2.5417944444444442,4.065472222222222,66.49000000000001,66.19680709642546,66.78192599256421
gpi12000,20500000,2.554125,4.085244444444445,66.494,66.20081560449242,66.78591717718105
gpi12000,20600000,2.5663666666666667,4.104877777777777,66.47999999999999,66.18678583657022,66.7719480207099
gpi12000,20700000,2.5786333333333333,4.124508333333333,66.472,66.17876883929115,66.76396563262136
gpi12000,20800000,2.5908277777777777,4.144155555555555,66.493,66.19981347725468,66.78491938124785
gpi12000,20900000,2.6030694444444444,4.163755555555555,66.438,66.1446967059818,66.73004037811839
gpi12000,21000000,2.6154333333333333,4.1834944444444435,66.597,66.3040354997111,66.88868936857033
gpi12000,21100000,2.627688888888889,4.203213888888889,66.538,66.24490934886246,66.82982005233285
gpi12000,21200000,2.639941666666667,4.222827777777778,66.468,66.17476034418607,66.75997443504265
gpi12000,21300000,2.652169444444444,4.242455555555556,66.539,66.2459114827336,66.83081784163268
gpi12000,21400000,2.6643583333333334,4.262077777777778,66.428,66.13467552268213,66.72006232970853
gpi12000,21500000,2.6767305555555554,4.281938888888889,66.471,66.17776671529398,66.76296783344759
gpi12000,21600000,2.688911111111111,4.301547222222222,66.474,66.18077308772726,66.76596123052717
gpi12000,21700000,2.701083333333333,4.321141666666667,66.534,66.24090081485275,66.82582889365877
gpi12000,21800000,2.7133583333333333,4.340827777777777,66.551,66.2579371006918,66.8427913017259
gpi12000,21900000,2.725511111111111,4.360363888888889,66.532,66.23889654873271,66.82383331343691
gpi12000,22000000,2.7378416666666667,4.380058333333333,66.544,66.25092215430156,66.83580678591949
gpi12000,22100000,2.750083333333333,4.399702777777778,66.541,66.2479157509183,66.83281341978987
gpi12000,22200000,2.762363888888889,4.4193694444444445,66.539,66.2459114827336,66.83081784163268
gpi12000,22300000,2.774669444444444,4.4390583333333336,66.692,66.39923970449497,66.98347786502687
gpi12000,22400000,2.7868861111111114,4.458688888888889,66.618,66.32508052487276,66.90964272999868
gpi12000,22500000,2.799161111111111,4.478347222222222,66.579,66.28599695855061,66.87072929265372
gpi12000,22600000,2.811325,4.497958333333334,66.51899999999999,66.2258688333287,66.81086202761853
gpi12000,22700000,2.823647222222222,4.517697222222222,66.44,66.14670094440747,66.73203598603462
gpi12000,22800000,2.8359055555555557,4.537280555555555,66.468,66.17476034418607,66.75997443504265
gpi12000,22900000,2.848069444444444,4.556797222222222,66.533,66.239898681719,66.82483110362156
gpi12000,23000000,2.8603,4.576427777777778,66.513,66.21985605000708,66.80487527191445
gpi12000,23100000,2.8725333333333336,4.596030555555555,66.497,66.20382198708965,66.78891056409665
gpi12000,23200000,2.884725,4.615561111111111,66.635,66.34211702153326,66.92660492724436
gpi12000,23300000,2.8970305555555553,4.635238888888889,66.553,66.25994137241666,66.84478687634292
gpi12000,23400000,2.909336111111111,4.654944444444445,66.511,66.2178517900791,66.80287968550053
gpi12000,23500000,2.921605555555556,4.674611111111112,66.554,66.2609435085004,66.84578466343014
gpi12000,23600000,2.9338583333333332,4.694249999999999,66.443,66.14970730314968,66.73502939680525
gpi12000,23700000,2.9462027777777777,4.713969444444444,66.591,66.29802264734226,66.88270268191349
gpi12000,23800000,2.958477777777778,4.7336027777777785,66.47,66.17676459144408,66.76197003412653
gpi12000,23900000,2.9707250000000003,4.753197222222223,66.475,66.18177521216623,66.76695902925914
gpi12000,24000000,2.9830555555555556,4.772852777777778,66.47,66.17676459144408,66.76197003412653
gpi12000,24100000,2.9953,4.792455555555556,66.58800000000001,66.29501622315122,66.87970933659167
gpi12000,24200000,3.0076222222222224,4.812105555555556,66.664,66.37117937913453,66.95554034160068
gpi12000,24300000,3.019911111111111,4.831786111111112,66.55,66.25693496505065,66.84179351419608
gpi12000,24400000,3.0322722222222223,4.8514944444444446,66.571,66.27797984449914,66.86274702133758
gpi12000,24500000,3.044541666666667,4.871125,66.57300000000001,66.27998412212641,66.86474259005222
gpi12000,24600000,3.0568055555555556,4.890752777777777,66.58500000000001,66.29200980028901,66.87671598994103
gpi12000,24700000,3.0690833333333334,4.910419444444445,66.678,66.38520952731623,66.9695091178123
gpi12000,24800000,3.081408333333333,4.930108333333333,66.637,66.34412131806593,66.9286004770536
gpi12000,24900000,3.093697222222222,4.949719444444444,66.557,66.26394991763681,66.84877802380659
gpi8000_old,0,0.0,0.007786111111111112,62.580000000000005,62.27958808729102,62.87944540327841
gpi8000_old,100000,0.015330555555555556,0.030272222222222225,63.31099999999999,63.01177444934347,63.60920287919147
gpi8000_old,200000,0.03056111111111111,0.052697222222222215,63.668,63.36938065848036,63.965569242084264
gpi8000_old,300000,0.04670833333333334,0.07595833333333334,64.119,63.82117187575753,64.41574337490621
gpi8000_old,400000,0.06278333333333333,0.09919722222222223,64.409,64.11169571235014,64.70519725788952
gpi8000_old,500000,0.07879166666666666,0.12239444444444444,64.644,64.34712890606032,64.93974600935294
gpi8000_old,600000,0.09480555555555556,0.14558888888888888,64.743,64.44631374281357,65.03855356652386
gpi8000_old,700000,0.11081388888888889,0.16869722222222222,64.679,64.3821940934325,64.97467813296403
gpi8000_old,800000,0.12688611111111112,0.1918388888888889,64.87899999999999,64.58256993084336,65.17428692974349
gpi8000_old,900000,0.14298611111111112,0.21504444444444443,64.902,64.60561351703826,65.19724157648048
gpi8000_old,1000000,0.15912222222222222,0.23833888888888888,64.812,64.51544339172582,65.10741861640729
gpi8000_old,1100000,0.1755722222222222,0.2619055555555555,64.949,64.65270281895263,65.24414866360082
gpi8000_old,1200000,0.19190833333333335,0.28541944444444445,65.01400000000001,64.71782684089287,65.30901964777243
gpi8000_old,1300000,0.20813888888888887,0.3088805555555555,64.923,64.62665337896992,65.21820010113878
gpi8000_old,1400000,0.2243638888888889,0.33231388888888885,64.789,64.4924001002092,65.08446367499201
gpi8000_old,1500000,0.24055277777777778,0.35570277777777776,64.936,64.63967808691078,65.2311743944203
gpi8000_old,1600000,0.25702777777777774,0.3794277777777778,64.958,64.66171995525701,65.25313083583501
gpi8000_old,1700000,0.2733472222222222,0.4031666666666666,64.928,64.6316628791723,65.22319021679115
gpi8000_old,1800000,0.29064166666666663,0.4278388888888888,65.077,64.78094762265327,65.37189402578196
gpi8000_old,1900000,0.308075,0.45262499999999994,64.818,64.52145469754049,65.1134068496183
gpi8000_old,2000000,0.3247555555555555,0.476475,64.976,64.67975426253695,65.2710951456322
gpi8000_old,2100000,0.34174166666666667,0.5007499999999999,65.005,64.70880963264884,65.3000375474779
gpi8000_old,2200000,0.3582305555555556,0.5246055555555555,65.069,64.77293225383993,65.3639100092277
gpi8000_old,2300000,0.37516944444444444,0.5487777777777777,65.125,64.82904002778695,65.41979793285397
gpi8000_old,2400000,0.39161666666666667,0.5724916666666666,64.972,64.67574663470133,65.26710308078401
gpi8000_old,2500000,0.4083555555555555,0.5966916666666666,65.116,64.82002267671199,65.41081597539036
gpi8000_old,2600000,0.42467222222222223,0.6202722222222221,65.291,64.99536214008609,65.58546306693275
gpi8000_old,2700000,0.4415638888888889,0.6443388888888889,65.166,64.87011921832757,65.46071559232234
gpi8000_old,2800000,0.4579972222222222,0.6680166666666666,65.333,65.03744426520332,65.62737771499549
gpi8000_old,2900000,0.474325,0.6917027777777778,65.313,65.01740512639383,65.60741839038596
gpi8000_old,3000000,0.4908138888888889,0.7153694444444444,65.34100000000001,65.04545993682534,65.63536142874108
gpi8000_old,3100000,0.507263888888889,0.7390527777777778,65.348,65.05247365704244,65.64234717072063
gpi8000_old,3200000,0.5236888888888889,0.7627305555555556,65.25999999999999,64.96430168645016,65.55452590226918
gpi8000_old,3300000,0.5400944444444444,0.7862833333333333,65.194,64.89817343805177,65.48865922138478
gpi8000_old,3400000,0.5565527777777778,0.809925,65.279,64.98333872231031,65.57348740665712
gpi8000_old,3500000,0.5728888888888889,0.8334750000000001,65.17699999999999,64.88114050553499,65.47169345999538
gpi8000_old,3600000,0.589175,0.8569666666666668,65.074,64.7779418582758,65.36890002064659
gpi8000_old,3700000,0.6052722222222222,0.8803055555555557,65.137,64.84106318059015,65.43177385810218
gpi8000_old,3800000,0.6218861111111111,0.9041250000000001,65.208,64.91220059005272,65.50263099377716
gpi8000_old,3900000,0.6381222222222221,0.9276222222222222,65.218,64.92222000154463,65.51261081399477
gpi8000_old,4000000,0.654775,0.9518916666666668,65.206,64.91019670947503,65.50063502801294
gpi8000_old,4100000,0.6712555555555556,0.9756444444444446,65.307,65.01139339595967,65.60143058179442
gpi8000_old,4200000,0.6877777777777778,0.999513888888889,65.507,65.21178720152798,65.8010214104164
gpi8000_old,4300000,0.7054166666666667,1.0245777777777778,65.312,65.01640317096226,65.60642042264658
gpi8000_old,4400000,0.7218305555555556,1.0484972222222224,65.496,65.20076539248143,65.79004406458246
gpi8000_old,4500000,0.7401722222222222,1.0744972222222224,65.397,65.10156989589775,65.69124716724197
gpi8000_old,4600000,0.7579555555555555,1.100138888888889,65.46600000000001,65.17070600195073,65.76010575998463
gpi8000_old,4700000,0.7751944444444444,1.1246444444444446,65.371,65.07551878736858,65.6653002733264
gpi8000_old,4800000,0.7918777777777778,1.1487527777777777,65.36800000000001,65.07251289648936,65.66230639469276
gpi8000_old,4900000,0.8088861111111111,1.1734055555555556,65.517,65.22180704308093,65.81100080057296
gpi8000_old,5000000,0.826011111111111,1.197741666666667,65.601,65.30597428206434,65.89482710794947
gpi8000_old,5100000,0.8427277777777779,1.2219222222222221,65.335,65.03944818224629,65.62937364429442
gpi8000_old,5200000,0.8592555555555556,1.245763888888889,65.288,64.99235628370343,65.58246915380256
gpi8000_old,5300000,0.8762194444444444,1.2699472222222223,65.256,64.96029389603018,65.55053400000537
gpi8000_old,5400000,0.8927916666666668,1.2937972222222223,65.39399999999999,65.09856399379504,65.6882532998318
gpi8000_old,5500000,0.9089916666666666,1.3172055555555557,65.435,65.13964476801594,65.72916937561992
gpi8000_old,5600000,0.9258555555555555,1.3414750000000002,65.366,65.07050896995578,65.66031047488443
gpi8000_old,5700000,0.942513888888889,1.3654138888888891,65.496,65.20076539248143,65.79004406458246
gpi8000_old,5800000,0.9587833333333333,1.3889361111111111,65.486,65.19074558121926,65.78006464413511
gpi8000_old,5900000,0.9761027777777778,1.4136527777777779,65.417,65.12160927635753,65.71120625020122
gpi8000_old,6000000,0.992588888888889,1.4374583333333335,65.41799999999999,65.12261124689223,65.71220420283744
gpi8000_old,6100000,1.0095944444444445,1.4617972222222222,65.491,65.19575548504773,65.78505435616142
gpi8000_old,6200000,1.0260666666666667,1.4856000000000003,65.505,65.20978323494859,65.79902553065388
gpi8000_old,6300000,1.0423833333333332,1.5093666666666667,65.627,65.33202625311915,65.92077313933939
gpi8000_old,6400000,1.0592611111111112,1.5336361111111112,65.542,65.24685671009576,65.8359492128319
gpi8000_old,6500000,1.075788888888889,1.5574750000000002,65.526,65.23082491281511,65.81998223937732
gpi8000_old,6600000,1.09225,1.5812083333333333,65.658,65.36308834638088,65.95170866437718
gpi8000_old,6700000,1.1088583333333333,1.605036111111111,65.607,65.31198626671045,65.90081466232907
gpi8000_old,6800000,1.125622222222222,1.6293138888888892,65.589,65.29395032838167,65.88285198358072
gpi8000_old,6900000,1.1427888888888889,1.6538694444444446,65.644,65.34906028704755,65.93773779931716
gpi8000_old,7000000,1.159661111111111,1.6780944444444446,65.72099999999999,65.42621496449438,66.0145772060336
gpi8000_old,7100000,1.1763055555555555,1.7021111111111111,65.592,65.29695631485134,65.8858457666239
gpi8000_old,7200000,1.1932805555555557,1.7265111111111113,65.537,65.24184676947617,65.83095953759674
gpi8000_old,7300000,1.2098916666666666,1.7504722222222222,65.52900000000001,65.23383087199073,65.82297604971457
gpi8000_old,7400000,1.2278944444444444,1.7757666666666667,65.379,65.08353450270977,65.67328394335281
gpi8000_old,7500000,1.2442472222222223,1.7996916666666667,65.497,65.20176737440084,65.79104200583402
gpi8000_old,7600000,1.26085,1.8235444444444444,65.513,65.21779910472846,65.8070090462416
gpi8000_old,7700000,1.2788194444444445,1.8488750000000003,65.58800000000001,65.29294833318079,65.88185405561066
gpi8000_old,7800000,1.296836111111111,1.8749666666666667,65.533,65.23783881957877,65.82696779481034
gpi8000_old,7900000,1.315338888888889,1.9008861111111113,65.434,65.13864279503292,65.728171425432
gpi8000_old,8000000,1.3318583333333331,1.9246777777777777,65.487,65.19174756169656,65.78106258682878
gpi8000_old,8100000,1.3482416666666668,1.948227777777778,65.393,65.09756202671534,65.68725534374057
gpi8000_old,8200000,1.36465,1.9719222222222221,65.566,65.27090447531444,65.85989960371606
gpi8000_old,8300000,1.380952777777778,1.9953861111111115,65.423,65.12762110172577,65.71719396385866
gpi8000_old,8400000,1.3974722222222222,2.019327777777778,65.577,65.28192639550736,65.8708768384036
gpi8000_old,8500000,1.4146833333333333,2.0438555555555555,65.381,65.08553843298381,65.67527985942067
gpi8000_old,8600000,1.4307277777777778,2.067063888888889,65.429,65.13363293227837,65.72318167233179
gpi8000_old,8700000,1.446688888888889,2.090077777777778,65.523,65.22781895493833,65.81698842774126
gpi8000_old,8800000,1.462611111111111,2.1131333333333333,65.482,65.18673766075204,65.77607287191852
gpi8000_old,8900000,1.4783944444444446,2.135983333333334,65.457,65.16168821009113,65.75112424330565
gpi8000_old,9000000,1.4942833333333334,2.158936111111111,65.551,65.2558746123061,65.84493061916014
gpi8000_old,9100000,1.5102,2.1820000000000004,65.644,65.34906028704755,65.93773779931716
gpi8000_old,9200000,1.5292416666666668,2.209616666666667,65.438,65.1426506878293,65.73216322531941
gpi8000_old,9300000,1.5519277777777776,2.2403111111111107,65.534,65.2388408068366,65.82796573072346
gpi8000_old,9400000,1.5723027777777778,2.2686027777777777,65.613,65.3179982565606,65.90680221150463
gpi8000_old,9500000,1.5911916666666666,2.295336111111111,65.459,65.16369216282887,65.75312013690984
gpi8000_old,9600000,1.6095416666666669,2.321308333333333,65.61099999999999,65.31599425936562,65.9048063623577
gpi8000_old,9700000,1.6276083333333333,2.347077777777778,65.484,65.18874162069727,65.7780687583152
gpi8000_old,9800000,1.6462833333333333,2.3733999999999997,65.563,65.26789850011329,65.85690580940437
gpi8000_old,9900000,1.6656722222222222,2.400183333333333,65.487,65.19174756169656,65.78106258682878
gpi8000_old,10000000,1.683161111111111,2.425758333333333,65.692,65.39715660857577,65.9856377899946
gpi8000_old,10100000,1.7061972222222224,2.456627777777778,65.45299999999999,65.15768030634497,65.747132454368
gpi8000_old,10200000,1.7255611111111113,2.483897222222222,65.479,65.18373172191558,65.77307904124214
gpi8000_old,10300000,1.7464527777777776,2.512563888888889,65.48,65.18473370138356,65.77407698494511
gpi8000_old,10400000,1.7680361111111111,2.54165,65.57600000000001,65.28092440204028,65.86987890869975
gpi8000_old,10500000,1.7850694444444444,2.5664277777777778,65.512,65.21679712050104,65.80601110729808
gpi8000_old,10600000,1.8052027777777777,2.5938805555555553,65.383,65.08754236383339,65.67727577491299
gpi8000_old,10700000,1.8225500000000001,2.6186611111111113,65.572,65.27691642961655,65.86588718843967
gpi8000_old,10800000,1.8434277777777779,2.647025,65.646,65.35106429378754,65.93973363891908
gpi8000_old,10900000,1.8628916666666666,2.674194444444444,65.58699999999999,65.29194633812439,65.88085612749607
gpi8000_old,11000000,1.8805,2.699027777777778,65.45400000000001,65.15868228206536,65.74813040181857
gpi8000_old,11100000,1.897688888888889,2.723561111111111,65.50399999999999,65.20878125187525,65.79802759055625
gpi8000_old,11200000,1.9198944444444443,2.7539416666666665,65.574,65.2789204155395,65.86788304885862
gpi8000_old,11300000,1.9403861111111111,2.782352777777778,65.627,65.33202625311915,65.92077313933939
gpi8000_old,11400000,1.958938888888889,2.8085166666666668,65.713,65.41819885414144,66.00659393101893
gpi8000_old,11500000,1.976588888888889,2.8335972222222225,65.675,65.38012245656031,65.9686732481039
gpi8000_old,11600000,1.9938916666666666,2.858427777777778,65.79599999999999,65.50136645026726,66.08941995808208
gpi8000_old,11700000,2.0114416666666664,2.8843944444444443,65.888,65.59355338782942,66.18122595224747
